芠代丁,代溃,キ溃,放,臩翴放,癸访,硉,,程皚,程皚,秖,计,ら酚计,ぱら甮秖,ǎ,档絬计,羆冻秖
2016-08-13-01,999.1,1002.5,29.1,23.2,71,1.2,20,2.9,20,0,0,N/A,0,N/A,0,N/A
2016-08-13-02,998.9,1002.3,28.5,23.1,73,1.3,100,4,60,T,0.5,N/A,0,N/A,0,N/A
2016-08-13-03,998.5,1002,26.2,24.4,90,0.8,30,3.4,100,2.5,1,N/A,0,N/A,0,N/A
2016-08-13-04,998.4,1001.9,26.4,24.4,89,0.8,30,2,60,1,1,N/A,0,N/A,0,N/A
2016-08-13-05,998.7,1002.2,26.6,24.2,87,1.6,50,3,60,0.5,1,N/A,0,N/A,0,N/A
2016-08-13-06,999.2,1002.7,26.6,24.3,87,1.5,40,3.7,60,T,0.2,0,0,N/A,0,N/A
2016-08-13-07,999.3,1002.8,27,23.8,83,1.5,60,4.4,40,T,0.2,0,0,N/A,0,N/A
2016-08-13-08,999.4,1002.9,26.8,23.4,82,3,60,6,40,1,1,0,0,20,0,9
2016-08-13-09,999.1,1002.6,27.3,23.8,81,1.6,120,6.3,70,0.5,0.5,0,0.35,30,1,9
2016-08-13-10,999.6,1003.1,27.3,24.1,83,1.3,40,5.2,50,0.5,0.5,0,0.6,N/A,2,9
2016-08-13-11,999.3,1002.7,28.6,25.7,84,0.9,40,5.1,60,T,0.1,0,0.73,30,3,9
2016-08-13-12,998.7,1002.1,29.7,25.3,77,1.4,40,4.6,60,0,0,0,1.1,N/A,4,9
2016-08-13-13,998.4,1001.8,30.3,24.4,71,2.5,90,5.7,50,0,0,0,1.44,N/A,6,9
2016-08-13-14,998.1,1001.5,31.1,24.1,66,3.2,90,6.8,40,0,0,0,1.86,30,7,9
2016-08-13-15,998.3,1001.7,31.1,24,66,3,70,7.2,100,0,0,0,1.57,N/A,5,10
2016-08-13-16,998.4,1001.8,30.6,23.4,66,3,70,7,60,0,0,0,0.9,N/A,2,10
2016-08-13-17,998.6,1002,30.1,23.3,67,3,100,7.1,60,0,0,0,0.58,30,1,10
2016-08-13-18,998.8,1002.2,29.8,22.7,66,3.1,80,8.3,60,0,0,0,0,N/A,0,N/A
2016-08-13-19,998.6,1002,29.5,22.7,67,2.1,60,6.2,80,0,0,0,0,N/A,0,N/A
2016-08-13-20,998.9,1002.3,29.2,23,69,2.1,50,6.6,20,0,0,N/A,0,18,0,7
2016-08-13-21,999.5,1002.9,29.2,22.9,69,2.9,60,5.9,50,0,0,N/A,0,18,0,7
2016-08-13-22,999.5,1002.9,29.1,22.7,68,4,80,7.6,60,0,0,N/A,0,N/A,0,N/A
2016-08-13-23,999.5,1002.9,29.2,21.9,65,1.9,80,8.1,80,0,0,N/A,0,N/A,0,N/A
2016-08-13-24,999.4,1002.8,28.9,21.8,66,1.2,60,4.3,120,0,0,N/A,0,N/A,0,N/A
2016-08-14-01,999,1002.4,28.9,21.9,66,1.8,60,3.7,30,0,0,N/A,0,N/A,0,N/A
2016-08-14-02,998.7,1002.1,28.3,22.6,71,1.4,200,4.2,40,0,0,N/A,0,N/A,0,N/A
2016-08-14-03,998.3,1001.7,27.8,23.4,77,0.9,190,1.8,210,0,0,N/A,0,N/A,0,N/A
2016-08-14-04,998.1,1001.5,27.5,22.9,76,0.8,130,1.5,130,0,0,N/A,0,N/A,0,N/A
2016-08-14-05,998.3,1001.7,27.1,22.6,76,1,120,2.3,100,0,0,N/A,0,N/A,0,N/A
2016-08-14-06,998.4,1001.8,27.2,22.7,76,0.7,170,2.9,190,0,0,0.1,0,N/A,0,N/A
2016-08-14-07,998.7,1002.1,28.2,23,73,1.4,110,3.3,40,0,0,0.7,0.59,N/A,0,N/A
2016-08-14-08,998.6,1002,29.5,23.7,71,0.2,0,2.6,60,0,0,0.4,0.76,15,1,5
2016-08-14-09,998.2,1001.6,32.6,23,57,2.5,50,6.8,30,0,0,0.9,2.12,15,4,5
2016-08-14-10,997.6,1001,34.2,22.5,51,3.3,90,9.3,60,0,0,1,2.82,N/A,7,5
2016-08-14-11,997.5,1000.9,35.3,22.6,48,4.4,110,12.2,80,0,0,1,3.39,20,11,5
2016-08-14-12,997.2,1000.6,35.5,22.3,47,4.4,100,10.7,90,0,0,1,3.97,N/A,12,5
2016-08-14-13,997.1,1000.5,35.3,22.7,48,4.8,110,11.2,100,0,0,1,3.54,N/A,12,4
2016-08-14-14,997,1000.4,34.5,22,48,5,90,10.8,70,0,0,0.7,3.44,20,11,3
2016-08-14-15,996.9,1000.3,34.6,22.3,49,4.5,110,10.1,80,0,0,0.9,2.84,N/A,8,2
2016-08-14-16,996.6,1000,33.4,21.9,51,4.3,80,9.4,120,0,0,1,1.95,N/A,4,3
2016-08-14-17,997.1,1000.5,32.6,21.1,51,4.9,100,10.3,90,0,0,0.9,1.11,25,2,4
2016-08-14-18,997.3,1000.7,31.9,21.1,53,3.4,100,10.3,70,0,0,0.4,0.51,N/A,0,N/A
2016-08-14-19,997.9,1001.3,30.8,21.4,57,3.7,80,10.4,130,0,0,0,0,N/A,0,N/A
2016-08-14-20,998.8,1002.2,30.4,21.6,59,2.4,90,8.7,100,0,0,N/A,0,25,0,2
2016-08-14-21,999.2,1002.6,30.1,21.8,61,2.8,70,7.5,50,0,0,N/A,0,30,0,2
2016-08-14-22,999.5,1002.9,30,22,62,2.1,80,5.6,80,0,0,N/A,0,N/A,0,N/A
2016-08-14-23,999.4,1002.8,29.7,22,63,3.2,70,5.6,60,0,0,N/A,0,N/A,0,N/A
2016-08-14-24,999.1,1002.5,29.4,22.1,65,2.2,100,6.5,70,0,0,N/A,0,N/A,0,N/A
2016-08-15-01,998.6,1002,29.3,22,65,2.9,60,5,50,0,0,N/A,0,N/A,0,N/A
2016-08-15-02,997.9,1001.3,29,22.2,67,3.1,60,5.6,50,0,0,N/A,0,N/A,0,N/A
2016-08-15-03,997.9,1001.3,28.7,22.3,68,4.2,60,7.2,60,0,0,N/A,0,N/A,0,N/A
2016-08-15-04,997.4,1000.8,28.8,22.1,67,2.3,60,6.1,60,0,0,N/A,0,N/A,0,N/A
2016-08-15-05,997.6,1001,28.9,21.4,64,2.2,80,5,60,0,0,N/A,0,N/A,0,N/A
2016-08-15-06,998.3,1001.7,28.7,22.1,68,1.7,50,3.6,20,0,0,0.1,0,N/A,0,N/A
2016-08-15-07,998.3,1001.7,28.9,22.3,68,0.9,220,3.7,50,0,0,1,0.57,N/A,0,N/A
2016-08-15-08,998.4,1001.8,31.4,23.9,65,1.2,120,3.8,50,0,0,1,1.42,25,2,1
2016-08-15-09,998.1,1001.5,33,24,59,1.7,120,4.5,70,0,0,1,2.2,25,4,2
2016-08-15-10,997.7,1001.1,33.9,23,53,4.2,90,9.4,90,0,0,1,2.91,N/A,8,2
2016-08-15-11,997.2,1000.6,34.7,23.6,53,3.6,90,10.1,100,0,0,1,3.5,30,10,2
2016-08-15-12,996.8,1000.2,35.2,23.3,50,3.4,70,7.9,90,0,0,1,3.6,N/A,12,2
2016-08-15-13,996.9,1000.3,34.8,23.4,52,3.9,90,8.9,70,0,0,1,3.53,N/A,12,3
2016-08-15-14,996.7,1000.1,33.9,22.7,52,3.4,110,7.9,70,0,0,0.3,2.07,20,7,7
2016-08-15-15,996.6,1000,34.5,23.6,53,2.4,120,7.2,120,0,0,0.4,1.92,N/A,5,4
2016-08-15-16,996.6,1000,34,23.1,53,3,110,6.7,70,0,0,1,1.99,N/A,4,3
2016-08-15-17,996.7,1000.1,32.3,22.1,55,4.4,70,8,60,0,0,1,1.11,20,2,3
2016-08-15-18,997.1,1000.5,31.7,22.5,58,3.2,100,8.2,60,0,0,0.4,0.46,N/A,0,N/A
2016-08-15-19,997.6,1001,31,22.9,62,4.8,60,9.8,60,0,0,0,0,N/A,0,N/A
2016-08-15-20,998.1,1001.5,30.6,22.6,62,4.4,70,9.4,50,0,0,N/A,0,15,0,1
2016-08-15-21,998.4,1001.8,30.3,22.6,64,2.8,90,8.4,80,0,0,N/A,0,15,0,1
2016-08-15-22,998.3,1001.7,30.2,22.6,64,2.7,100,6.3,60,0,0,N/A,0,N/A,0,N/A
2016-08-15-23,997.6,1001,30.2,22.6,64,1.5,120,5.4,70,0,0,N/A,0,N/A,0,N/A
2016-08-15-24,997.2,1000.6,30.3,22.2,62,2.5,70,5.2,80,0,0,N/A,0,N/A,0,N/A
2016-08-16-01,996.9,1000.3,29.9,22.2,63,1.9,140,7.3,50,0,0,N/A,0,N/A,0,N/A
2016-08-16-02,997,1000.4,29.4,22.4,66,2,160,3.5,200,0,0,N/A,0,N/A,0,N/A
2016-08-16-03,996.9,1000.3,29.1,22.6,68,1.7,130,3.4,160,0,0,N/A,0,N/A,0,N/A
2016-08-16-04,996.6,1000,28.3,22.3,70,1.4,140,3.2,170,0,0,N/A,0,N/A,0,N/A
2016-08-16-05,996.7,1000.1,28.1,22.3,71,0.7,170,3.2,130,0,0,N/A,0,N/A,0,N/A
2016-08-16-06,997,1000.4,27.9,22.1,71,1.3,170,2.9,200,0,0,0.2,0.1,N/A,0,N/A
2016-08-16-07,997.6,1001,28.5,22.5,70,1.4,190,3.8,160,0,0,1,0.58,N/A,0,N/A
2016-08-16-08,998.3,1001.7,31.3,24.5,67,0.6,180,3.1,190,0,0,1,1.44,30,2,8
2016-08-16-09,998.4,1001.8,32,24.5,65,0.6,200,2.4,160,0,0,1,2.01,30,4,8
2016-08-16-10,998.4,1001.8,32.8,25,64,1.1,270,4.2,270,0,0,0.8,2.41,N/A,5,8
2016-08-16-11,998.3,1001.7,33,24.9,63,1,300,5.1,230,0,0,0.2,1.81,16,6,9
2016-08-16-12,997.5,1000.9,34.3,25.2,59,1.3,250,4.4,280,0,0,0.3,1.72,N/A,6,8
2016-08-16-13,997.2,1000.6,33.9,25.5,62,2.2,300,7.5,310,0,0,0.4,2.03,N/A,6,8
2016-08-16-14,997.1,1000.5,32.4,24.2,62,2.5,300,8.9,310,0,0,0.3,1.93,16,6,8
2016-08-16-15,997,1000.4,33.1,25.1,63,1.4,300,9,320,0,0,0.2,1.59,N/A,4,9
2016-08-16-16,997,1000.4,31.4,24.4,66,2.6,270,6.5,290,0,0,0,0.46,N/A,1,9
2016-08-16-17,997.3,1000.7,30.8,24,67,2,260,5.8,270,0,0,0,0,13,0,7
2016-08-16-18,997.5,1000.9,30.7,24.1,68,0.4,V,4,250,0,0,0,0,N/A,0,N/A
2016-08-16-19,998.1,1001.5,30.5,24,68,1.6,190,2.9,190,0,0,0,0,N/A,0,N/A
2016-08-16-20,998.6,1002,30.1,24,70,1.1,190,3.2,190,0,0,N/A,0,13,0,3
2016-08-16-21,999.7,1003.1,29.3,24.1,74,2.4,230,5.3,180,0,0,N/A,0,13,0,7
2016-08-16-22,999.8,1003.2,28.8,22.5,69,3,240,6.5,260,0,0,N/A,0,N/A,0,N/A
2016-08-16-23,999.7,1003.1,28.6,22.5,70,2.3,230,6.7,270,0,0,N/A,0,N/A,0,N/A
2016-08-16-24,999.3,1002.7,28.6,22.7,70,0.6,230,4.2,270,0,0,N/A,0,N/A,0,N/A
2016-08-17-01,999,1002.4,28.8,22.8,70,0.7,190,1.7,210,0,0,N/A,0,N/A,0,N/A
2016-08-17-02,999,1002.4,28.4,23.3,74,0.7,160,2,160,0,0,N/A,0,N/A,0,N/A
2016-08-17-03,998.5,1001.9,28.5,23.5,74,1,180,2.2,170,0,0,N/A,0,N/A,0,N/A
2016-08-17-04,998.3,1001.7,27.8,23.3,77,1.8,130,3.2,150,0,0,N/A,0,N/A,0,N/A
2016-08-17-05,998.5,1001.9,27.6,23.3,77,1.6,170,3.1,100,0,0,N/A,0,N/A,0,N/A
2016-08-17-06,999.1,1002.5,27.6,23.1,77,1.6,150,2.8,150,0,0,0,0,N/A,0,N/A
2016-08-17-07,999.5,1002.9,28.3,23.5,75,1,140,2.7,170,0,0,0.1,0.38,N/A,0,N/A
2016-08-17-08,999.6,1003,30.3,24.7,72,0.2,0,2.5,160,0,0,0.4,0.97,40,1,7
2016-08-17-09,999.3,1002.7,30.6,23.7,67,1,160,2.5,150,0,0,0.6,1.37,40,3,7
2016-08-17-10,999.2,1002.6,33.5,24.6,60,1.2,140,2.7,120,0,0,0.7,2.36,N/A,6,7
2016-08-17-11,998.8,1002.2,33.8,24.1,57,0.5,V,3.5,10,0,0,0.4,2.11,30,6,8
2016-08-17-12,998.5,1001.9,31.4,24,65,0.5,320,4.2,260,T,0.1,0,0.37,N/A,2,9
2016-08-17-13,998.3,1001.7,31,24.3,68,1.4,330,5,360,0.1,0.4,0,0.3,N/A,1,9
2016-08-17-14,997.8,1001.2,31.7,24.6,66,0.3,300,5.8,320,0,0,0,0.35,25,2,9
2016-08-17-15,997.6,1001,30.6,23.9,68,0.4,340,5.9,350,0,0,0,0.35,N/A,1,9
2016-08-17-16,997.4,1000.8,31.2,23.1,62,2.2,80,5.6,80,0,0,0,0.52,N/A,1,9
2016-08-17-17,997.4,1000.8,30.9,23,63,2.7,50,6.6,40,0,0,0,0.31,25,1,9
2016-08-17-18,997.9,1001.3,30.4,23.1,65,3.2,60,6.1,50,0,0,0,0,N/A,0,N/A
2016-08-17-19,998.2,1001.6,30,23.4,68,2,70,4.9,60,0,0,0,0,N/A,0,N/A
2016-08-17-20,998.5,1001.9,29.8,22.8,66,1.9,70,4.5,70,0,0,N/A,0,30,0,2
2016-08-17-21,999,1002.4,29.4,23.3,70,0.1,0,3.7,40,0,0,N/A,0,30,0,2
2016-08-17-22,999.6,1003,28.7,23.7,74,1.9,230,5.4,200,0,0,N/A,0,N/A,0,N/A
2016-08-17-23,999.5,1002.9,28.7,23.3,73,1,240,3.8,260,0,0,N/A,0,N/A,0,N/A
2016-08-17-24,999.1,1002.5,28.3,23.2,74,1.2,190,3.5,220,0,0,N/A,0,N/A,0,N/A
2016-08-18-01,998.6,1002,27.8,22.8,74,1.3,150,2.5,160,0,0,N/A,0,N/A,0,N/A
2016-08-18-02,997.9,1001.3,27.3,22.4,75,2.8,160,4,170,0,0,N/A,0,N/A,0,N/A
2016-08-18-03,998.1,1001.5,27.1,22.7,77,1.4,160,3.5,160,0,0,N/A,0,N/A,0,N/A
2016-08-18-04,998.4,1001.9,27,22.4,76,1.4,160,3.8,140,0,0,N/A,0,N/A,0,N/A
2016-08-18-05,998.5,1002,26.9,22.4,76,1.2,160,3.5,190,0,0,N/A,0,N/A,0,N/A
2016-08-18-06,999.3,1002.8,27.1,22.3,75,1.2,180,3.7,180,0,0,0.2,0.1,N/A,0,N/A
2016-08-18-07,999.7,1003.1,27.9,22.7,73,0.6,100,3.5,150,0,0,0.9,0.59,N/A,0,N/A
2016-08-18-08,999.8,1003.2,30.3,24.8,72,1.1,200,2.4,140,0,0,0.9,1.43,30,2,7
2016-08-18-09,999.5,1002.9,31.2,24.2,66,1.4,280,4,270,0,0,0.7,1.63,30,3,8
2016-08-18-10,1000.1,1003.5,31.1,24.2,67,0.9,310,3.6,330,0,0,0.2,1.14,N/A,3,8
2016-08-18-11,1000.6,1004,28.6,25.3,82,1.4,160,4.7,290,4.5,0.4,0,0.6,20,2,9
2016-08-18-12,999.7,1003.1,30.5,28,87,1,20,8.1,290,15,0.6,0,1.31,N/A,5,9
2016-08-18-13,999.1,1002.5,31.3,25.7,72,1.9,340,5,340,0,0,0.1,1.88,N/A,7,5
2016-08-18-14,998.9,1002.3,31.9,25.4,69,1.9,240,8.1,270,0,0,0.2,2.08,20,7,7
2016-08-18-15,998.2,1001.6,33.4,25.8,65,1.6,240,4.1,220,0,0,0.6,2.33,N/A,5,8
2016-08-18-16,998.4,1001.8,31.8,24.6,66,1.6,260,4.8,240,0,0,0,0.64,N/A,2,9
2016-08-18-17,998.6,1002,31.2,24.2,66,0.7,270,4.9,270,T,0.3,0,0.25,25,0,9
2016-08-18-18,999,1002.4,30.8,23.6,66,0.4,270,3.9,270,0,0,0.1,0.04,N/A,0,N/A
2016-08-18-19,999.6,1003,30.4,24,69,0.3,V,3.7,250,0,0,0,0,N/A,0,N/A
2016-08-18-20,1000.2,1003.6,30,23.7,69,1,270,3.6,250,0,0,N/A,0,25,0,7
2016-08-18-21,1001.2,1004.6,29.8,24,71,0.1,0,3,260,0,0,N/A,0,30,0,9
2016-08-18-22,1001.5,1004.9,29.6,24.2,73,0.3,V,1.8,330,0,0,N/A,0,N/A,0,N/A
2016-08-18-23,1001.6,1005,28.6,24.8,80,0.4,280,2.5,270,0.2,0.4,N/A,0,N/A,0,N/A
2016-08-18-24,1001.3,1004.7,28.3,24.7,81,0.2,0,3.4,250,0,0,N/A,0,N/A,0,N/A
2016-08-19-01,1001.2,1004.6,29,24.1,75,1.5,260,3.3,260,0,0,N/A,0,N/A,0,N/A
2016-08-19-02,1000.8,1004.2,29,24,74,0.7,240,2.4,270,0,0,N/A,0,N/A,0,N/A
2016-08-19-03,1000.4,1003.8,28.4,23.9,77,1.3,210,3.5,210,0,0,N/A,0,N/A,0,N/A
2016-08-19-04,1000.2,1003.6,28,24.2,80,1.2,190,2.2,210,0,0,N/A,0,N/A,0,N/A
2016-08-19-05,1000.7,1004.1,28.1,24.2,79,0.8,180,1.9,190,0,0,N/A,0,N/A,0,N/A
2016-08-19-06,1001.2,1004.7,27.9,24.1,80,1.2,170,2.1,160,0,0,0,0,N/A,0,N/A
2016-08-19-07,1001.8,1005.3,28,24.1,79,0.9,140,3,120,0,0,0,0.12,N/A,0,N/A
2016-08-19-08,1002.1,1005.5,29.1,24.5,76,0.9,140,3.3,140,0,0,0,0.6,15,1,7
2016-08-19-09,1002.1,1005.5,30.3,25,73,0.2,0,2.1,90,0,0,0,1.09,15,3,7
2016-08-19-10,1002,1005.4,31.8,25.2,68,0.5,160,2.5,160,0,0,0,1.71,N/A,5,8
2016-08-19-11,1001.4,1004.8,33.5,25.5,63,0.3,V,3.2,250,0,0,0.1,2.27,16,7,9
2016-08-19-12,1001.1,1004.5,33.6,25.4,62,0.4,V,3.5,330,0,0,0.1,1.57,N/A,5,8
2016-08-19-13,1000.5,1003.9,33.1,25.7,65,1.5,300,6.6,320,0,0,0.6,2.55,N/A,7,6
2016-08-19-14,1000.1,1003.5,34.1,25.4,61,3,310,7.4,310,0,0,0.4,2.33,20,7,6
2016-08-19-15,1000.2,1003.6,32.3,24.1,62,1.6,290,8,300,0,0,0.1,1.29,N/A,4,7
2016-08-19-16,1001.3,1004.7,30.3,23,65,4,160,7,170,0,0,0.1,0.6,N/A,2,8
2016-08-19-17,1001.8,1005.3,26.4,22.9,81,2.9,150,8.9,150,2,0.6,0,0.17,24,0,8
2016-08-19-18,1001.3,1004.8,27,22.9,78,1.1,180,4.8,90,0,0,0.1,0.08,N/A,0,N/A
2016-08-19-19,1001.7,1005.2,26.8,22.2,76,2.3,100,4.6,150,0,0,0,0,N/A,0,N/A
2016-08-19-20,1002.2,1005.7,26.9,21.9,74,1.8,140,4.3,150,0,0,N/A,0,18,0,4
2016-08-19-21,1002.8,1006.3,26.7,21.9,75,1.5,150,5.2,180,0,0,N/A,0,18,0,4
2016-08-19-22,1003.1,1006.6,26.9,21.8,74,1.8,150,4.7,160,0,0,N/A,0,N/A,0,N/A
2016-08-19-23,1002.9,1006.4,26.5,21.7,75,2.7,160,4.9,160,0,0,N/A,0,N/A,0,N/A
2016-08-19-24,1002.6,1006.1,26.5,21.8,75,1.8,160,3.7,140,0,0,N/A,0,N/A,0,N/A
2016-08-20-01,1002.5,1006,26.4,21.7,75,1.7,160,4.3,160,0,0,N/A,0,N/A,0,N/A
2016-08-20-02,1002.1,1005.6,26.2,21.6,76,2.8,160,4.3,150,0,0,N/A,0,N/A,0,N/A
2016-08-20-03,1001.7,1005.2,26.2,21.7,76,1.8,150,3.1,170,0,0,N/A,0,N/A,0,N/A
2016-08-20-04,1001.6,1005.1,26.1,21.7,77,1.6,160,2.9,170,0,0,N/A,0,N/A,0,N/A
2016-08-20-05,1001.8,1005.3,25.9,21.7,78,2,160,3.5,160,0,0,N/A,0,N/A,0,N/A
2016-08-20-06,1002.1,1005.6,25.9,21.6,77,2.2,160,3.9,170,0,0,0,0,N/A,0,N/A
2016-08-20-07,1002.6,1006.1,26.7,22,75,1.1,160,4.2,170,0,0,1,0.46,N/A,0,N/A
2016-08-20-08,1002.4,1005.8,29.1,23.4,71,0.4,130,2.9,150,0,0,1,1.37,14,2,2
2016-08-20-09,1002.3,1005.7,31,23.8,66,0.9,200,2.3,70,0,0,1,2.12,13,4,2
2016-08-20-10,1001.9,1005.3,33.6,24.9,61,1.5,180,4.4,190,0,0,1,2.75,N/A,7,3
2016-08-20-11,1001.3,1004.7,35.5,25.2,55,0.6,290,4.2,210,0,0,1,3.14,13,9,3
2016-08-20-12,1001,1004.4,34.8,25.5,59,1,320,4.3,300,0,0,0.9,3.19,N/A,9,4
2016-08-20-13,1000.2,1003.5,36.7,26.4,56,1.6,310,6.4,320,0,0,1,3.6,N/A,10,6
2016-08-20-14,999.5,1002.9,33.8,25.1,61,1.7,320,7.4,300,0,0,0.6,3.11,11,8,9
2016-08-20-15,999,1002.4,32.3,24.6,64,2.6,10,5.9,320,0,0,0.1,0.8,N/A,2,10
2016-08-20-16,998.6,1002,32.1,25.1,67,2.5,40,6.2,50,0,0,0,0.48,N/A,1,9
2016-08-20-17,998.5,1001.9,31.2,24.8,69,0.5,140,5.6,140,0,0,0,0.42,11,0,8
2016-08-20-18,998.7,1002.1,30.9,24.8,70,3.1,50,5.5,40,0,0,0.1,0.32,N/A,0,N/A
2016-08-20-19,999.2,1002.6,30.1,24.4,72,1.9,50,5.6,40,0,0,0,0,N/A,0,N/A
2016-08-20-20,999.9,1003.3,29.8,24.4,73,0.9,130,4.8,60,0,0,N/A,0,11,0,3
2016-08-20-21,1000.2,1003.6,29.3,24.4,75,1.3,150,4.2,130,0,0,N/A,0,12,0,1
2016-08-20-22,1000.5,1003.9,28.9,23.7,74,1.8,180,3.5,170,0,0,N/A,0,N/A,0,N/A
2016-08-20-23,1000.5,1003.9,28.3,24,78,0.9,100,2.5,140,0,0,N/A,0,N/A,0,N/A
2016-08-20-24,1000.2,1003.6,28.5,24.1,77,1.1,160,3,160,0,0,N/A,0,N/A,0,N/A
2016-08-21-01,999.9,1003.3,28.2,23.6,76,1.1,150,3.2,160,0,0,N/A,0,N/A,0,N/A
2016-08-21-02,999.5,1002.9,28.3,23.8,77,1.2,140,2.6,150,0,0,N/A,0,N/A,0,N/A
2016-08-21-03,999.3,1002.7,27.5,23.9,81,1.5,160,2.8,170,0,0,N/A,0,N/A,0,N/A
2016-08-21-04,999.2,1002.6,27.5,23.6,79,1.5,150,3,160,0,0,N/A,0,N/A,0,N/A
2016-08-21-05,999.5,1003,27.3,23.1,78,2.4,160,3.5,150,0,0,N/A,0,N/A,0,N/A
2016-08-21-06,999.8,1003.3,27.2,23.2,79,1.5,130,3.5,170,0,0,0,0,N/A,0,N/A
2016-08-21-07,1000.3,1003.7,27.8,23.7,78,1.1,150,3.4,160,0,0,0.6,0.39,N/A,0,N/A
2016-08-21-08,1000.2,1003.6,29.6,24.8,75,0.7,160,3.1,170,0,0,1,1.15,16,1,2
2016-08-21-09,1000.2,1003.6,31.6,25.6,71,1.1,100,2.4,40,0,0,1,2.04,12,4,4
2016-08-21-10,1000.1,1003.5,32.9,25.1,64,0.8,60,3,60,0,0,0.7,2.2,N/A,6,4
2016-08-21-11,999.6,1003,34.6,24.8,57,1.2,350,4.5,10,0,0,0.6,2.33,12,8,5
2016-08-21-12,999.3,1002.7,33.2,25,62,0.6,310,5.1,20,0,0,0.4,1.92,N/A,7,5
2016-08-21-13,999.1,1002.5,32.5,24.4,62,1.8,40,5.2,310,0,0,0.1,1.02,N/A,4,6
2016-08-21-14,998.9,1002.3,34.3,24.9,58,3.3,60,7.8,20,0,0,0.7,3.08,12,8,5
2016-08-21-15,998.6,1002,33.7,24.2,58,3.3,60,10.3,20,0,0,1,2.73,N/A,6,4
2016-08-21-16,998.5,1001.9,33.2,24.1,59,2,40,9.5,50,0,0,0.9,1.76,N/A,3,3
2016-08-21-17,998.5,1001.9,32,23.3,60,2.9,50,8.5,80,0,0,0.8,0.78,20,1,2
2016-08-21-18,998.7,1002.1,30.9,23.7,66,2.7,40,8.1,50,0,0,0.5,0.35,N/A,0,N/A
2016-08-21-19,999.1,1002.5,30.5,23.9,68,2.7,60,7.7,70,0,0,0,0,N/A,0,N/A
2016-08-21-20,999.7,1003.1,30,23.2,67,4.5,60,8.1,50,0,0,N/A,0,20,0,2
2016-08-21-21,1000.1,1003.5,29.4,23.4,70,3,50,7.3,40,0,0,N/A,0,20,0,2
2016-08-21-22,1000.3,1003.7,29.4,22.5,66,4.4,50,7.8,60,0,0,N/A,0,N/A,0,N/A
2016-08-21-23,1000.1,1003.5,29.1,22.3,67,4.1,60,8.3,40,0,0,N/A,0,N/A,0,N/A
2016-08-21-24,1000.3,1003.7,29,22.3,67,3.3,50,7.3,50,0,0,N/A,0,N/A,0,N/A
2016-08-22-01,1000.6,1004,28.7,22.5,69,2.2,70,6.3,40,0,0,N/A,0,N/A,0,N/A
2016-08-22-02,1000.5,1003.9,28.7,22.7,70,2.4,60,4.3,70,0,0,N/A,0,N/A,0,N/A
2016-08-22-03,1000.7,1004.1,28.4,22.4,70,1.4,150,3.9,40,0,0,N/A,0,N/A,0,N/A
2016-08-22-04,1000.6,1004,28.1,22.1,70,1.3,150,3.2,140,0,0,N/A,0,N/A,0,N/A
2016-08-22-05,1001,1004.5,27.7,22.1,72,1.8,150,3.8,170,0,0,N/A,0,N/A,0,N/A
2016-08-22-06,1001.5,1005,27.5,22.4,74,1.4,140,3,160,0,0,0,0,N/A,0,N/A
2016-08-22-07,1002,1005.5,28.1,22.8,73,1.6,160,3.1,150,0,0,0.6,0.41,N/A,0,N/A
2016-08-22-08,1002.1,1005.5,30.1,24.1,70,1,180,2.4,150,0,0,1,1.25,30,1,0
2016-08-22-09,1002,1005.4,32.2,25,66,1,90,2.3,80,0,0,1,2.05,20,4,0
2016-08-22-10,1001.6,1005,34.4,23.5,53,0.5,280,3,160,0,0,1,2.66,N/A,7,1
2016-08-22-11,1001.2,1004.6,35.1,24.2,53,1.5,40,3.2,360,0,0,0.9,3.03,25,9,3
2016-08-22-12,1000.9,1004.3,35,24.7,55,2.5,50,7.4,50,0,0,1,3.51,N/A,10,3
2016-08-22-13,1000.3,1003.7,34.3,24.3,56,4.7,60,8.4,60,0,0,1,3.53,N/A,11,2
2016-08-22-14,1000.2,1003.6,34.6,23.8,54,4.8,60,9.9,60,0,0,0.9,3.15,20,9,2
2016-08-22-15,1000,1003.4,34.7,23.5,52,3.2,40,12,50,0,0,1,2.63,N/A,7,3
2016-08-22-16,1000,1003.4,33.4,22.4,53,5.2,50,11.5,50,0,0,1,2.01,N/A,4,2
2016-08-22-17,1000,1003.4,32,21.9,55,4.1,40,10,50,0,0,1,1.02,35,1,1
2016-08-22-18,1000.4,1003.8,31,21.4,57,3.3,40,10.2,50,0,0,0.5,0.4,N/A,0,N/A
2016-08-22-19,1001.1,1004.5,30.3,22,61,2.5,60,9.3,50,0,0,0,0,N/A,0,N/A
2016-08-22-20,1001.4,1004.8,29.9,21.5,61,2.5,50,8,30,0,0,N/A,0,30,0,0
2016-08-22-21,1001.8,1005.2,29.8,21.1,60,2.4,60,6.7,50,0,0,N/A,0,35,0,0
2016-08-22-22,1001.7,1005.1,29.4,21.1,61,2.1,100,5.6,40,0,0,N/A,0,N/A,0,N/A
2016-08-22-23,1001.5,1004.9,29.2,21.1,62,2.8,60,6,60,0,0,N/A,0,N/A,0,N/A
2016-08-22-24,1001,1004.4,28.9,21.2,63,2.7,60,6.6,60,0,0,N/A,0,N/A,0,N/A
